ID;Job tenure;Age;Car price;Funding amount;Down payment;Loan duration;Monthly payment;Credit event;Married;Homeowner;Default (y);Pred_default (y_hat);PD;Group
367;15;49;16771;14771;0;48;0,1055;0;0;1;0;0;0,0270;0
368;5;45;5249;5249;0;24;0,1621;0;0;0;0;0;0,3121;0
369;9;36;16595;10595;0;60;0,0390;0;0;0;0;0;0,0403;0
370;4;22;11990;8990;0;60;0,1500;0;0;0;0;0;0,2625;0
371;0;50;7990;7990;0;36;0,1448;0;0;0;0;0;0,1361;0
372;2;22;26480;29039;0;60;0,2500;0;0;0;1;1;0,9450;0
373;22;51;6240;3483;0;36;0,0359;0;1;1;0;0;0,0272;1
374;23;55;5205;5590;0;36;0,1621;0;1;0;0;0;0,0214;1
375;11;32;20200;15338;1;48;0,0773;0;0;0;0;0;0,0348;0
376;17;50;4503;3203;0;36;0,0310;0;1;1;0;0;0,0541;1
377;1;59;14900;15818;0;72;0,1628;0;1;1;0;0;0,1173;0
378;3;49;6000;4848;0;36;0,0835;0;0;1;0;0;0,1296;0
379;0;56;5648;5648;0;36;0,1536;0;0;0;0;0;0,1756;0
380;2;40;11490;10523;0;60;0,1376;0;0;0;1;0;0,3269;0
381;0;19;9999;10882;0;60;0,0926;0;0;0;1;1;0,7795;0
382;2;62;28930;26930;0;60;0,2154;0;0;1;1;1;0,5863;0
383;19;42;16890;17652;0;96;0,1103;0;1;0;0;0;0,0725;1
384;2;40;4700;5350;0;60;0,0477;0;0;0;1;1;0,5505;0
385;28;62;7250;6000;0;48;0,0627;0;1;1;0;0;0,1208;1
386;3;33;3618;3902;0;48;0,0503;0;0;0;0;0;0,0688;0
387;3;22;17500;16796;0;60;0,0845;0;0;0;0;1;0,5350;0
388;5;54;5900;6329;0;36;0,0932;0;0;0;1;0;0,2338;0
389;29;56;10200;6000;0;48;0,0445;0;1;1;0;0;0,0344;1
390;5;29;12990;12026;0;60;0,0975;0;0;0;1;0;0,2556;0
391;3;42;9990;5575;1;96;0,0469;0;0;1;0;0;0,2273;0
392;14;33;2501;2588;0;12;0,0854;0;0;1;0;0;0,0116;0
393;14;43;6990;2647;1;24;0,0768;0;0;0;1;0;0,2139;0
394;8;69;8021;8021;0;36;0,0948;0;1;1;0;0;0,0701;1
395;13;37;17950;9000;0;36;0,1441;0;1;0;0;0;0,0130;1
396;0;25;11900;11900;0;72;0,1084;0;0;0;1;0;0,3195;0
397;0;31;15869;15869;0;96;0,1667;0;0;0;0;0;0,3289;0
398;16;52;17849;8446;0;48;0,0685;0;0;0;0;0;0,0514;0
399;0;26;6880;7667;0;48;0,1240;0;0;0;1;1;0,6605;0
400;2;18;6800;8294;0;96;0,1017;0;0;0;0;1;0,5207;0
401;6;50;18158;20459;0;60;0,1619;0;1;1;1;0;0,2382;1
402;1;29;30968;29107;0;72;0,2052;0;0;0;1;1;0,8545;0
403;5;64;12900;14510;0;60;0,0572;0;1;1;0;0;0,1337;0
404;0;51;24411;23927;0;48;0,0652;0;0;1;0;0;0,1919;0
405;12;73;13002;8002;0;24;0,0690;0;1;1;0;0;0,0206;1
406;0;25;6590;7399;0;48;0,1392;0;1;0;1;1;0,8464;0
407;6;71;25990;15990;0;60;0,1305;0;1;1;0;0;0,0223;1
408;5;69;7119;8310;0;60;0,1020;0;0;0;0;0;0,3995;0
409;9;43;10520;5340;0;24;0,1224;0;0;1;0;0;0,0134;0
410;11;50;10105;10105;0;24;0,2472;1;1;1;1;0;0,4182;0
411;6;29;19890;19890;0;60;0,1479;0;0;0;0;0;0,1978;0
412;41;70;6200;6200;0;72;0,0370;0;0;1;1;0;0,2757;0
413;4;41;16794;14273;0;36;0,0385;0;0;0;0;0;0,0539;0
414;3;21;8990;8478;0;96;0,0973;0;0;0;0;0;0,0754;0
415;30;54;23521;13957;0;48;0,1100;0;0;0;0;0;0,0155;0
416;17;48;8000;3273;0;60;0,0504;0;0;0;0;0;0,0156;0
417;26;51;31000;16000;1;48;0,1071;0;1;0;0;0;0,0205;1
418;9;55;6118;6705;0;48;0,0645;0;0;0;0;0;0,1594;0
419;0;60;6415;2000;0;12;0,3400;0;1;0;0;0;0,1209;0
420;2;48;8845;10483;0;72;0,0888;0;1;1;1;0;0,2078;0
421;5;41;7990;8908;0;48;0,0576;0;1;1;1;1;0,5563;0
422;2;42;9800;9800;0;48;0,1473;0;0;0;1;1;0,5019;0
423;20;46;11000;11000;0;72;0,0717;0;1;0;0;0;0,0540;1
424;14;49;11500;13904;0;96;0,0650;0;0;0;0;0;0,1218;0
425;1;25;12150;13322;0;72;0,1042;0;0;0;0;0;0,1858;0
426;30;55;8900;9573;0;36;0,0306;1;1;1;0;0;0,4177;0
427;5;24;9490;9768;0;60;0,1143;0;0;0;0;0;0,2380;0
428;34;51;5000;5000;0;36;0,0865;0;1;1;0;0;0,0158;1
429;7;29;6990;6636;0;84;0,0385;0;1;1;0;0;0,0373;1
430;0;38;11199;11510;0;12;0,1114;0;0;0;0;0;0,1090;0
431;11;73;14990;14500;0;60;0,1368;0;1;1;0;0;0,1398;1
432;8;52;16400;11400;0;48;0,2318;0;1;1;0;0;0,0125;1
433;3;68;7990;2190;1;24;0,0682;0;1;1;0;0;0,0562;0
434;3;23;4490;4275;0;36;0,1000;0;0;0;0;0;0,0964;0
435;23;45;11850;9704;0;48;0,0640;0;1;1;0;0;0,0313;1
436;31;47;11400;5400;0;48;0,0362;0;1;1;0;0;0,0553;1
437;5;46;17900;13862;0;48;0,1480;0;1;1;0;0;0,0076;0
438;4;27;8990;9621;0;48;0,0938;0;0;0;1;1;0,5010;0
439;4;38;20590;21810;0;48;0,0932;0;0;0;0;0;0,2259;0
440;32;49;12990;14513;0;96;0,0880;0;1;0;0;0;0,2700;1
441;43;59;7899;7899;0;36;0,0971;0;1;1;0;0;0,0469;1
442;1;51;9130;8830;0;72;0,0920;0;0;0;0;0;0,1354;0
443;5;54;14700;14700;0;48;0,1655;0;1;0;0;0;0,1731;0
444;17;83;12490;12490;0;36;0,1496;0;0;0;1;1;0,5501;0
445;1;52;12890;14231;0;84;0,1446;0;1;0;0;1;0,5747;0
446;28;52;16790;1548;1;12;0,0452;0;1;1;0;0;0,0068;1
447;4;51;25290;24155;0;60;0,1733;0;1;0;0;0;0,1312;0
448;4;47;6268;7037;0;48;0,0759;0;0;0;1;0;0,3128;0
449;10;72;5800;6038;0;48;0,0800;0;0;1;0;0;0,0366;0
450;1;53;10990;11556;0;48;0,1168;0;1;1;0;0;0,0771;0
451;13;57;6077;6077;0;48;0,0548;0;1;1;1;0;0,3558;1
452;1;27;11984;8164;1;48;0,1202;0;1;0;1;0;0,2675;0
453;38;60;5534;5534;0;48;0,0423;0;1;0;0;0;0,0625;1
454;2;30;32000;27000;0;60;0,1088;0;0;0;0;0;0,3295;0
455;5;43;6500;7063;0;60;0,0703;0;0;1;1;1;0,5933;0
456;0;37;8870;7370;0;60;0,0526;0;1;1;0;0;0,0850;0
457;17;64;10500;5639;0;48;0,0807;0;1;1;0;0;0,0485;1
458;0;63;19615;22096;0;72;0,1418;0;1;1;0;0;0,1261;0
459;11;31;7250;6203;0;36;0,1175;0;1;1;0;0;0,0382;1
460;12;42;11639;12798;0;72;0,0761;0;0;0;0;0;0,1139;0
461;21;52;23000;22200;0;60;0,1095;0;0;0;0;0;0,2637;0
462;18;55;9331;10336;0;84;0,0354;0;1;0;0;0;0,0633;1
463;1;19;12000;12983;0;60;0,1065;0;0;0;1;1;0,5631;0
464;23;57;3590;2238;0;24;0,0800;0;1;1;0;0;0,0086;1
465;2;38;10490;10770;0;48;0,1507;0;0;0;1;0;0,3728;0
466;1;41;20950;21800;0;60;0,1136;0;1;0;0;0;0,1879;0
467;1;50;8490;8490;0;48;0,0426;0;0;0;0;0;0,0524;0
468;5;45;22580;19580;0;48;0,0821;0;1;1;0;0;0,0310;0
469;15;49;26290;14590;0;24;0,0830;0;1;1;0;0;0,0053;1
470;18;77;7299;7299;0;24;0,1268;0;1;1;1;0;0,3474;1
471;0;18;13290;8790;0;60;0,0854;0;0;1;0;0;0,2793;0
472;0;66;10400;11266;0;84;0,0945;0;0;0;0;0;0,4184;0
473;5;48;18985;13985;0;60;0,0344;0;1;1;0;0;0,0059;0
474;17;47;8300;8300;0;72;0,0650;0;1;1;0;0;0,0381;1
475;1;49;9395;10298;0;72;0,1145;0;1;0;0;0;0,1854;0
476;2;19;13990;15563;0;96;0,1040;0;0;0;0;1;0,5843;0
477;12;76;11770;9770;0;72;0,0950;0;1;1;0;0;0,1160;1
478;9;42;10700;10700;0;72;0,1181;0;0;0;1;0;0,3307;0
479;1;22;10400;12202;0;72;0,1583;0;0;0;0;1;0,5567;0
480;32;54;23990;22990;0;96;0,1200;0;1;0;0;0;0,0373;1
481;4;36;10990;10990;0;60;0,0518;0;1;0;0;0;0,0973;0
482;1;38;5800;3900;0;36;0,0585;0;1;0;0;0;0,1506;0
483;0;34;9700;6108;0;48;0,0358;0;1;0;0;0;0,0948;0
484;15;75;11850;9045;0;48;0,0758;0;1;1;0;0;0,0455;1
485;27;61;13990;6000;1;36;0,0885;0;1;0;0;0;0,0319;1
486;17;62;5890;6567;0;72;0,0680;0;0;1;0;0;0,2312;0
487;11;57;15800;10800;0;72;0,0692;0;1;1;0;0;0,0051;1
488;3;43;18850;8478;1;60;0,3222;0;1;1;0;0;0,0242;0
489;0;32;14700;14700;0;96;0,1101;0;0;0;1;1;0,7501;0
490;11;43;23940;23940;0;96;0,0941;0;1;1;0;0;0,0468;1
491;10;55;21189;21189;0;48;0,1056;0;1;1;0;0;0,0670;1
492;10;31;21593;11571;1;48;0,1488;0;0;1;0;0;0,0130;0
493;2;19;12300;13988;0;60;0,1195;0;0;0;0;1;0,5559;0
494;1;41;9990;9990;0;72;0,1112;0;1;0;0;1;0,5275;0
495;0;56;14990;14990;0;72;0,0700;0;1;1;1;0;0,1927;0
496;3;46;14000;12832;0;48;0,1081;0;1;0;0;0;0,0435;0
497;1;48;13000;10000;0;60;0,0860;0;1;1;0;0;0,0394;0
498;0;26;16324;16423;0;84;0,2036;0;0;0;0;0;0,2001;0
499;1;35;11850;11850;0;72;0,1226;0;0;0;1;0;0,4835;0
500;1;38;3980;1980;0;12;0,1009;0;1;0;0;0;0,4535;0
501;1;56;7950;6950;0;72;0,0968;1;0;0;1;1;0,6292;0
502;14;59;6000;7036;0;72;0,0823;0;1;1;0;0;0,0732;1
503;16;45;31800;27917;0;60;0,1009;0;0;0;0;0;0,1016;0
504;14;77;10046;10046;0;36;0,2467;0;0;0;1;1;0,5504;0
505;3;64;12580;4813;1;48;0,0544;0;0;0;0;0;0,1288;0
506;1;26;9500;7196;0;72;0,0519;0;0;0;0;0;0,1028;0
507;19;60;7350;7500;0;72;0,0337;0;0;1;0;0;0,2280;0
508;4;23;20960;27184;0;96;0,1391;0;0;0;0;0;0,3600;0
509;15;49;12180;13226;0;60;0,1214;0;1;0;0;0;0,0548;1
510;0;21;13590;14830;0;72;0,1308;0;0;0;1;1;0,7389;0
511;3;26;21434;19925;0;96;0,1613;0;0;0;1;1;0,5876;0
512;12;76;6711;7149;0;84;0,0783;1;1;0;1;1;0,7122;0
513;23;49;5900;4900;0;12;0,0369;0;1;1;0;0;0,0446;1
514;0;27;10990;10990;0;72;0,0621;0;0;0;1;0;0,1841;0
515;8;34;13973;15005;0;36;0,2009;0;0;0;0;0;0,0705;0
516;6;42;15927;15927;0;36;0,1076;0;1;0;0;0;0,1280;1
517;0;33;6335;6822;0;48;0,1198;0;1;0;0;0;0,4003;0
518;8;55;12500;4200;1;48;0,0528;0;0;0;0;0;0,0270;0
519;0;63;19300;13300;0;36;0,0884;0;1;1;0;0;0,0056;0
520;11;43;8990;8990;0;60;0,0510;0;1;1;0;0;0,0446;1
521;1;56;14187;15184;0;60;0,1466;0;0;1;0;1;0,5881;0
522;1;43;15000;13000;0;60;0,0881;0;1;1;0;0;0,0339;0
523;1;64;3900;4108;0;24;0,1733;0;0;0;1;0;0,2065;0
524;6;46;6990;4490;0;36;0,0389;0;1;1;0;0;0,0359;1
525;12;37;17700;7700;0;48;0,0630;0;1;1;0;0;0,0031;1
526;1;28;13990;16676;0;84;0,1253;0;0;0;0;0;0,4992;0
527;5;37;5550;6312;0;60;0,1470;0;1;1;0;0;0,0317;0
528;0;46;8990;8938;0;48;0,0750;0;1;0;1;1;0,6836;0
529;1;62;10300;10300;0;72;0,0971;0;1;1;0;0;0,0683;0
530;33;62;17200;9200;1;84;0,0406;0;1;1;0;0;0,0376;1
531;2;50;20000;12655;1;48;0,0696;0;1;0;0;0;0,0206;0
532;2;19;5000;5455;0;60;0,0820;0;0;1;1;0;0,3945;0
533;13;58;4990;5384;0;36;0,0612;0;1;1;0;0;0,0431;1
534;8;30;22650;12650;1;60;0,0668;0;0;0;0;0;0,1791;0
535;4;68;6600;8186;0;72;0,0917;0;1;0;1;0;0,3684;0
536;20;40;26000;11000;1;36;0,1620;0;1;0;0;0;0,0119;1
537;10;32;12380;10783;0;60;0,1074;0;0;0;0;0;0,0578;0
538;0;59;11985;11985;0;60;0,0796;0;0;0;0;0;0,1190;0
539;5;27;17877;19822;0;72;0,1518;0;0;0;1;1;0,7217;0
540;2;54;9970;11810;0;72;0,1016;0;0;0;1;0;0,3623;0
541;4;24;18078;18217;0;72;0,1178;0;0;0;0;0;0,0908;0
542;13;78;7676;7013;0;36;0,1412;0;0;1;0;0;0,2338;0
543;21;45;8570;9011;0;60;0,0527;0;1;0;1;0;0,4994;1
544;2;20;5990;5990;0;48;0,0912;0;0;0;1;0;0,3670;0
545;0;41;8490;9371;0;60;0,0747;0;0;0;0;0;0,4433;0
546;5;39;28900;23900;0;60;0,0794;0;1;1;0;0;0,0795;0
547;45;62;12490;12490;0;60;0,0838;0;0;0;0;0;0,2789;0
548;4;67;23900;12900;0;60;0,0928;0;1;1;0;0;0,0056;0
549;18;40;6300;6236;0;48;0,0645;0;1;0;0;0;0,1136;1
550;1;29;5850;6090;0;48;0,0625;0;0;0;0;0;0,0574;0
551;29;55;6800;6800;0;60;0,0474;0;1;1;0;0;0,0251;1
552;0;19;8999;9323;0;72;0,1123;0;0;0;1;1;0,6722;0
553;4;47;5800;3679;0;36;0,0542;0;1;1;0;0;0,0247;0
554;4;43;4875;5685;0;60;0,0578;0;1;0;0;0;0,2589;0
555;22;52;4000;4112;0;36;0,0488;0;1;1;0;0;0,0078;1
556;2;20;7150;6156;0;36;0,1325;0;0;0;0;0;0,0363;0
557;27;53;22040;15883;1;48;0,0455;0;1;1;0;0;0,0109;1
558;2;54;10465;10856;0;48;0,1300;0;1;1;0;0;0,0715;0
559;1;58;9490;8490;0;48;0,0116;0;1;0;0;0;0,1691;0
560;3;32;22990;19490;0;60;0,0761;0;1;1;0;0;0,0497;0
561;2;47;11788;13406;0;60;0,1968;0;0;1;0;0;0,1377;0
562;1;35;19999;20109;0;96;0,1277;0;0;0;1;1;0,5526;0
563;14;42;10300;10458;0;60;0,0432;0;1;1;0;0;0,0180;1
564;8;57;6497;6815;0;36;0,0840;1;1;1;0;0;0,2575;0
565;3;25;9000;7000;0;36;0,1817;0;0;0;0;0;0,0371;0
566;6;29;13990;16903;0;96;0,1114;0;0;0;0;0;0,1993;0
567;23;46;14139;6650;1;60;0,0217;0;1;1;0;0;0,0222;1
568;4;47;6594;7532;0;60;0,0659;0;0;0;1;0;0,4262;0
569;35;53;13700;14897;0;60;0,0808;0;1;0;1;0;0,2111;1
570;2;55;11700;11858;0;60;0,1217;0;0;0;0;0;0,1193;0
571;23;47;9880;9677;0;72;0,0761;0;1;0;0;0;0,0658;1
572;13;51;13901;5500;0;24;0,0494;0;1;1;0;0;0,0042;1
573;3;35;19500;23413;0;96;0,1578;0;1;0;0;0;0,2023;0
574;17;74;24990;16990;0;48;0,0684;0;1;1;0;0;0,0105;1
575;0;47;22000;17364;0;72;0,1842;0;0;0;0;0;0,1172;0
576;1;20;17990;19547;0;60;0,1994;0;1;0;1;1;0,7528;0
577;6;28;9450;5794;0;24;0,0697;0;0;0;0;0;0,0127;0
578;2;25;27839;27954;0;72;0,1360;0;0;0;1;1;0,6403;0
579;19;62;14300;16786;0;60;0,1110;0;1;0;0;0;0,3263;1
580;0;32;6500;7121;0;72;0,0658;0;0;0;1;1;0,5144;0
581;9;44;14990;3490;1;12;0,1225;0;1;0;0;0;0,0095;1
582;38;62;23985;12985;0;96;0,0586;0;1;1;0;0;0,0066;1
583;2;42;7900;8584;0;60;0,0988;0;0;0;1;1;0,6781;0
584;6;44;8500;9496;0;60;0,0721;1;1;0;1;1;0,6712;0
585;10;31;23367;25497;0;72;0,0997;1;1;1;1;1;0,8733;0
586;1;23;12990;12623;0;72;0,1586;0;0;0;1;1;0,5059;0
587;1;28;10990;10990;0;72;0,0994;0;0;0;0;1;0,6309;0
588;1;29;6980;6980;0;24;0,1683;0;0;0;0;0;0,1625;0
589;4;69;16990;11490;0;60;0,0603;0;1;1;0;0;0,0025;0
590;0;59;20500;21582;0;84;0,1445;0;0;0;0;0;0,3591;0
591;0;21;7750;5319;0;24;0,1553;0;0;0;0;0;0,1529;0
592;1;37;14554;15748;0;60;0,0672;0;1;0;1;0;0,3236;0
593;6;25;8500;8500;0;84;0,0820;0;0;0;1;0;0,4134;0
594;23;43;12990;13605;0;48;0,0580;0;1;1;0;0;0,1273;1
595;5;70;19489;19489;0;72;0,1080;0;1;1;0;0;0,0397;0
596;5;28;11950;7950;0;36;0,1012;0;0;0;0;0;0,0199;0
597;2;21;13660;14966;0;72;0,1463;0;0;0;0;0;0,4351;0
598;0;34;9900;8601;0;60;0,1350;0;0;0;1;0;0,3633;0
599;19;50;5690;6372;0;84;0,0500;0;1;1;0;0;0,0340;1
600;14;52;14200;13945;0;36;0,0748;0;0;1;0;0;0,0210;0
601;4;33;6650;6790;0;60;0,0854;0;1;1;0;0;0,0976;0
602;16;79;10489;8104;0;60;0,1064;0;1;0;0;0;0,1608;1
603;7;46;3900;3900;0;48;0,0947;0;0;1;0;0;0,0142;0
604;10;45;22800;9800;1;48;0,1195;0;0;1;0;0;0,0078;0
605;28;59;6475;6475;0;36;0,0626;0;1;1;1;0;0,1410;1
606;8;44;4584;4584;0;48;0,0271;1;1;1;1;1;0,5436;0
607;5;40;17790;19440;0;60;0,1942;0;1;0;1;0;0,2961;0
608;8;33;23220;18495;0;60;0,1067;0;0;0;0;0;0,0364;0
609;0;46;3990;4303;0;48;0,0763;0;0;0;0;0;0,1757;0
610;5;53;27850;29847;0;48;0,1228;0;1;0;1;0;0,3922;0
611;7;65;13200;9668;0;36;0,1703;0;1;0;0;0;0,0682;1
612;14;72;9540;7654;0;72;0,0600;0;0;0;0;0;0,0441;0
613;0;48;11100;11742;0;96;0,0636;0;1;0;0;0;0,0885;0
614;2;65;11282;12149;0;48;0,2069;0;1;1;0;0;0,0772;0
615;2;24;8500;7500;0;48;0,1300;0;0;0;0;0;0,2369;0
616;30;59;9900;8489;0;96;0,0873;0;1;0;0;0;0,0768;1
617;39;55;6700;6013;0;60;0,0297;0;1;1;0;0;0,0682;1
618;0;18;13150;15022;0;60;0,2300;0;0;0;1;1;0,7859;0
619;1;30;11806;12534;0;72;0,1309;0;1;1;0;0;0,0629;0
620;17;54;30810;26511;0;60;0,0889;0;1;1;0;0;0,1404;1
621;4;52;4781;4781;0;48;0,0533;1;1;1;1;0;0,4255;0
622;19;46;10450;10237;0;60;0,0758;0;0;0;0;0;0,0970;0
623;6;49;7200;3600;1;24;0,1875;0;1;0;0;0;0,0357;1
624;3;23;3047;3047;0;24;0,1015;0;0;0;0;0;0,1315;0
625;3;31;19585;19243;0;60;0,0610;0;1;0;0;0;0,1203;0
626;2;22;8900;8900;0;60;0,0848;0;0;0;1;0;0,3508;0
627;5;21;18800;20539;0;72;0,1150;0;0;0;0;0;0,2699;0
628;32;53;9950;8650;0;72;0,0894;0;0;0;0;0;0,0994;0
629;4;40;20990;22815;0;72;0,1747;0;0;0;1;1;0,7459;0
630;4;61;11995;13313;0;84;0,0935;0;1;0;0;0;0,1341;0
631;0;21;13700;15125;0;84;0,1481;0;0;0;1;1;0,7642;0
632;6;71;22990;25665;0;72;0,1021;0;1;1;0;0;0,3416;1
633;3;25;8600;7100;0;60;0,0744;0;0;0;0;0;0,1092;0
634;5;24;10850;11957;0;60;0,1557;0;0;0;0;1;0,5951;0
635;0;46;10880;10880;0;60;0,0913;0;0;0;1;0;0,1666;0
636;6;70;12800;12800;0;72;0,0690;0;1;0;0;0;0,0587;1
637;0;19;19248;19248;0;72;0,1103;0;0;0;0;1;0,5967;0
638;0;44;11950;11950;0;60;0,0900;0;1;0;0;0;0,1116;0
639;5;59;18500;10000;0;60;0,0571;0;1;1;0;0;0,0029;0
640;1;27;32900;25900;0;72;0,1459;0;1;1;0;0;0,3559;0
641;5;37;5789;5968;0;36;0,0704;0;1;1;0;0;0,0241;0
642;15;58;6500;5500;0;36;0,1078;1;1;1;1;0;0,3762;0
643;11;67;19190;19190;0;96;0,1676;0;1;0;0;0;0,3613;1
644;0;59;16125;17111;0;96;0,0832;0;1;0;1;0;0,2351;0
645;21;76;13150;8350;0;48;0,1579;0;0;0;0;0;0,1698;0
646;1;27;8490;8646;0;60;0,1119;0;0;0;1;0;0,3892;0
647;5;60;16590;16590;0;60;0,1250;0;1;0;0;0;0,0384;0
648;14;55;20400;17048;1;60;0,1423;0;1;0;0;0;0,0257;1
649;0;20;10990;12461;0;60;0,1650;0;0;0;1;1;0,8274;0
650;2;44;19900;21797;0;72;0,1036;0;0;1;0;0;0,1672;0
651;4;40;12990;10901;0;72;0,0906;0;0;0;0;0;0,1375;0
652;2;27;8990;4761;1;24;0,1320;0;1;0;0;0;0,0274;0
653;27;61;1500;1581;0;24;0,0394;0;0;0;0;0;0,2453;0
654;32;53;16701;14059;0;60;0,0571;0;1;1;0;0;0,0105;1
655;16;36;11999;9638;0;72;0,0227;0;1;0;0;0;0,0747;1
656;4;55;5550;6109;0;48;0,1150;0;1;0;0;0;0,1967;0
657;22;61;21950;21950;0;96;0,1583;0;0;0;1;1;0,5840;0
658;8;60;24400;19100;1;96;0,0947;0;1;1;0;0;0,0670;1
659;6;45;8500;8191;0;72;0,0337;0;1;1;0;0;0,1488;1
660;0;19;9400;10507;0;48;0,1320;0;0;0;1;1;0,6352;0
661;5;54;9300;2892;1;48;0,0433;0;1;1;0;0;0,0144;0
662;8;28;26490;19143;0;96;0,1389;0;0;1;0;0;0,0748;0
663;5;54;6731;6731;0;48;0,0802;0;0;1;0;0;0,1160;0
664;2;56;3900;4117;0;24;0,1467;0;0;1;0;0;0,0166;0
665;6;49;15000;14327;0;72;0,1118;0;1;1;0;0;0,1907;1
666;1;47;7750;8456;0;60;0,1358;0;1;0;1;0;0,4366;0
667;25;57;9303;8462;0;48;0,0316;0;1;1;0;0;0,0412;1
668;13;58;4900;4900;0;48;0,0681;0;0;0;0;0;0,2547;0
669;1;47;12550;13099;0;24;0,1576;0;0;0;0;0;0,3884;0
670;2;45;23000;25587;0;96;0,0167;0;1;1;1;1;0,6132;0
671;0;31;18890;16162;0;60;0,1547;0;1;0;0;0;0,0571;0
672;9;34;18750;16750;0;96;0,1319;0;1;0;0;0;0,0790;1
673;0;23;14590;16383;0;96;0,1381;0;0;0;0;1;0,7306;0
674;20;46;16500;10568;0;96;0,0290;0;1;1;1;0;0,0366;1
675;26;48;11900;9900;0;60;0,1194;0;1;1;0;0;0,0358;1
676;0;21;18654;23310;0;72;0,1622;0;0;0;1;1;0,9170;0
677;5;39;19300;8500;1;36;0,1931;0;1;0;0;0;0,0116;0
678;8;53;18411;10000;0;48;0,1147;0;1;1;0;0;0,0035;1
679;3;54;4790;2240;0;24;0,1010;0;1;0;0;0;0,1985;0
680;29;47;4950;1550;1;12;0,0776;0;1;1;0;0;0,0136;1
681;1;46;13500;14957;0;84;0,0949;0;0;0;1;1;0,7975;0
682;18;57;10390;5674;0;48;0,0893;0;0;0;0;0;0,0267;0
683;9;54;24550;21550;0;96;0,0642;0;1;1;0;0;0,0263;1
684;11;45;27500;5312;1;24;0,1112;0;1;1;0;0;0,0058;1
685;5;34;13174;13174;0;60;0,0611;0;1;1;0;0;0,0594;0
686;15;48;21890;15547;1;36;0,1591;0;1;1;0;0;0,0084;1
687;6;41;17700;15876;0;60;0,2168;0;0;1;0;0;0,0440;0
688;17;61;29675;19675;0;60;0,0913;0;0;0;0;0;0,1757;0
689;0;50;14980;16243;0;36;0,2622;0;0;0;0;0;0,1813;0
690;12;40;5860;5990;0;60;0,0808;0;1;1;0;0;0,0788;1
691;24;55;7985;4278;0;24;0,1550;0;1;1;0;0;0,0058;1
692;13;77;6500;6500;0;36;0,1680;0;0;1;1;0;0,4672;0
693;5;39;22685;22218;0;96;0,1357;0;0;1;0;0;0,0519;0
694;1;35;10900;9900;0;96;0,0786;0;0;1;0;0;0,1128;0
695;31;52;8100;6205;0;12;0,0286;0;1;1;0;0;0,0658;1
696;30;46;8485;6635;0;60;0,0357;0;1;1;0;0;0,0681;1
697;13;53;16760;17924;0;48;0,3500;0;1;1;1;0;0,3345;1
698;19;66;4137;4392;0;36;0,0529;0;0;1;0;0;0,0305;0
699;0;66;10100;8119;0;60;0,0541;0;1;1;0;0;0,0932;0
700;0;26;6990;7251;0;48;0,1237;0;1;0;0;0;0,4540;0
701;0;53;13590;13490;0;48;0,0595;0;0;0;0;0;0,0985;0
702;30;50;9990;4990;0;48;0,0303;0;1;1;0;0;0,0233;1
703;21;52;16190;19438;0;96;0,0998;0;1;1;0;0;0,2945;1
704;0;63;7400;6900;0;60;0,1223;0;0;0;0;0;0,2597;0
705;12;47;7991;7991;0;60;0,0802;0;1;1;0;0;0,2767;1
706;1;19;23990;24105;0;72;0,1545;0;0;0;1;1;0,9326;0
707;11;76;6900;7407;0;60;0,1064;0;0;1;1;1;0,6364;0
708;0;23;9900;10089;0;96;0,0635;1;0;0;1;1;0,8458;0
709;5;70;14690;14690;0;60;0,0648;0;1;1;0;0;0,1106;0
710;0;25;9500;9998;0;72;0,2013;0;0;0;0;0;0,2207;0
711;7;40;6490;7315;0;96;0,0738;0;0;0;1;1;0,5693;0
712;10;46;6800;2050;1;12;0,1338;0;0;0;0;0;0,0756;0
713;12;73;12688;12688;0;60;0,1464;0;1;1;0;0;0,3260;1
714;12;54;7480;7054;0;60;0,0543;0;0;0;0;0;0,0277;0
715;26;46;16950;9950;1;48;0,0917;0;1;1;0;0;0,0085;1
716;7;58;8891;9307;0;36;0,1713;0;1;1;0;0;0,1354;1
717;4;32;14790;14790;0;60;0,3165;0;1;0;1;0;0,4258;0
718;1;40;14500;15573;0;96;0,1453;0;0;0;1;1;0,8235;0
719;23;45;18280;17454;0;60;0,0623;0;1;1;0;0;0,0550;1
720;11;53;12490;9490;0;60;0,0425;0;1;1;0;0;0,0120;1
721;2;31;10040;7040;0;72;0,0510;0;1;1;0;0;0,0725;0
722;1;41;15860;18346;0;60;0,1212;0;0;0;0;0;0,3447;0
723;18;54;6990;5990;0;36;0,0690;0;0;0;0;0;0,1503;0
724;1;58;5750;6072;0;48;0,1157;0;1;1;0;0;0,0473;0
725;2;65;4000;3569;0;12;0,1795;0;0;0;0;0;0,1843;0
726;0;21;6890;4122;0;12;0,2507;0;0;0;0;0;0,0974;0
727;8;33;16777;6956;1;36;0,1027;0;0;0;0;0;0,0226;0
728;29;61;7250;3900;0;60;0,0262;0;1;1;1;0;0,0332;1
729;10;31;5193;5193;0;36;0,0927;0;0;0;0;0;0,0444;0
730;30;59;20000;21468;0;60;0,0733;0;1;0;1;0;0,0708;1
731;24;53;15990;7517;1;36;0,1110;0;1;1;0;0;0,0064;1
732;7;30;7450;8022;0;48;0,1362;0;0;0;0;0;0,0856;0
